id	source_file	line	routine	container	english
"message.1actions.THIEF-MELEE.3749.01"	"1actions.zil"	"3749"	"THIEF-MELEE"	"LTABLE"	"The thief comes in from the side, feints, and inserts the blade\ninto your ribs."
"message.1actions.THIEF-MELEE.3751.01"	"1actions.zil"	"3751"	"THIEF-MELEE"	"LTABLE"	"The thief bows formally, raises his stiletto, and with a wry grin,\nends the battle and your life."
"message.1actions.THIEF-MELEE.3754.01"	"1actions.zil"	"3754"	"THIEF-MELEE"	"LTABLE"	"A quick thrust pinks your left arm, and blood starts to\ntrickle down."
"message.1actions.THIEF-MELEE.3756.01"	"1actions.zil"	"3756"	"THIEF-MELEE"	"LTABLE"	"The thief draws blood, raking his stiletto across your arm."
"message.1actions.THIEF-MELEE.3757.01"	"1actions.zil"	"3757"	"THIEF-MELEE"	"LTABLE"	"The stiletto flashes faster than you can follow, and blood wells\nfrom your leg."
"message.1actions.THIEF-MELEE.3759.01"	"1actions.zil"	"3759"	"THIEF-MELEE"	"LTABLE"	"The thief slowly approaches, strikes like a snake, and leaves\nyou wounded."
"message.1actions.THIEF-MELEE.3762.01"	"1actions.zil"	"3762"	"THIEF-MELEE"	"LTABLE"	"The thief strikes like a snake! The resulting wound is serious."
"message.1actions.THIEF-MELEE.3763.01"	"1actions.zil"	"3763"	"THIEF-MELEE"	"LTABLE"	"The thief stabs a deep cut in your upper arm."
"message.1actions.THIEF-MELEE.3764.01"	"1actions.zil"	"3764"	"THIEF-MELEE"	"LTABLE"	"The stiletto touches your forehead, and the blood obscures your\nvision."
"message.1actions.THIEF-MELEE.3766.01"	"1actions.zil"	"3766"	"THIEF-MELEE"	"LTABLE"	"The thief strikes at your wrist, and suddenly your grip is slippery\nwith blood."
"message.1actions.THIEF-MELEE.3769.01"	"1actions.zil"	"3769"	"THIEF-MELEE"	"LTABLE"	"The butt of his stiletto cracks you on the skull, and you stagger\nback."
"message.1actions.THIEF-MELEE.3771.01"	"1actions.zil"	"3771"	"THIEF-MELEE"	"LTABLE"	"The thief rams the haft of his blade into your stomach, leaving\nyou out of breath."
"message.1actions.THIEF-MELEE.3773.01"	"1actions.zil"	"3773"	"THIEF-MELEE"	"LTABLE"	"The thief attacks, and you fall back desperately."
"message.1actions.THIEF-MELEE.3775.01"	"1actions.zil"	"3775"	"THIEF-MELEE"	"LTABLE"	"A long, theatrical slash. You catch it on your "
"message.1actions.THIEF-MELEE.3775.02"	"1actions.zil"	"3775"	"THIEF-MELEE"	"LTABLE"	", but the\nthief twists his knife, and the "
"message.1actions.THIEF-MELEE.3776.01"	"1actions.zil"	"3776"	"THIEF-MELEE"	"LTABLE"	" goes flying."
"message.1actions.THIEF-MELEE.3777.01"	"1actions.zil"	"3777"	"THIEF-MELEE"	"LTABLE"	"The thief neatly flips your "
"message.1actions.THIEF-MELEE.3777.02"	"1actions.zil"	"3777"	"THIEF-MELEE"	"LTABLE"	" out of your hands, and it drops\nto the floor."
"message.1actions.THIEF-MELEE.3779.01"	"1actions.zil"	"3779"	"THIEF-MELEE"	"LTABLE"	"You parry a low thrust, and your "
"message.1actions.THIEF-MELEE.3779.02"	"1actions.zil"	"3779"	"THIEF-MELEE"	"LTABLE"	" slips out of your hand."
"message.1actions.THIEF-MELEE.3781.01"	"1actions.zil"	"3781"	"THIEF-MELEE"	"LTABLE"	"The thief, a man of superior breeding, pauses for a moment to consider the propriety of finishing you off."
"message.1actions.THIEF-MELEE.3782.01"	"1actions.zil"	"3782"	"THIEF-MELEE"	"LTABLE"	"The thief amuses himself by searching your pockets."
"message.1actions.THIEF-MELEE.3783.01"	"1actions.zil"	"3783"	"THIEF-MELEE"	"LTABLE"	"The thief entertains himself by rifling your pack."
"message.1actions.THIEF-MELEE.3785.01"	"1actions.zil"	"3785"	"THIEF-MELEE"	"LTABLE"	"The thief, forgetting his essentially genteel upbringing, cuts your\nthroat."
"message.1actions.THIEF-MELEE.3787.01"	"1actions.zil"	"3787"	"THIEF-MELEE"	"LTABLE"	"The thief, a pragmatist, dispatches you as a threat to his\nlivelihood."
"message.1actions.I-SWORD.3869.01"	"1actions.zil"	"3869"	"I-SWORD"	"TELL"	"Your sword has begun to glow very brightly."
"message.1actions.I-SWORD.3871.01"	"1actions.zil"	"3871"	"I-SWORD"	"TELL"	"Your sword is glowing with a faint blue glow."
"message.1actions.I-SWORD.3874.01"	"1actions.zil"	"3874"	"I-SWORD"	"TELL"	"Your sword is no longer glowing."
"message.1actions.DROP-JUNK.3944.01"	"1actions.zil"	"3944"	"DROP-JUNK"	"TELL"	"The robber, rummaging through his bag, dropped a few items he found\nvalueless."
"message.1actions.STEAL-JUNK.3970.01"	"1actions.zil"	"3970"	"STEAL-JUNK"	"TELL"	"You suddenly notice that the "
"message.1actions.STEAL-JUNK.3971.01"	"1actions.zil"	"3971"	"STEAL-JUNK"	"TELL"	" vanished."
"message.1actions.V-DIAGNOSE.3998.01"	"1actions.zil"	"3998"	"V-DIAGNOSE"	"TELL"	"You are in perfect health."
"message.1actions.V-DIAGNOSE.4000.01"	"1actions.zil"	"4000"	"V-DIAGNOSE"	"TELL"	"You have "
"message.1actions.V-DIAGNOSE.4001.01"	"1actions.zil"	"4001"	"V-DIAGNOSE"	"TELL"	"a light wound,"
"message.1actions.V-DIAGNOSE.4002.01"	"1actions.zil"	"4002"	"V-DIAGNOSE"	"TELL"	"a serious wound,"
"message.1actions.V-DIAGNOSE.4003.01"	"1actions.zil"	"4003"	"V-DIAGNOSE"	"TELL"	"several wounds,"
"message.1actions.V-DIAGNOSE.4004.01"	"1actions.zil"	"4004"	"V-DIAGNOSE"	"TELL"	"serious wounds,"
"message.1actions.V-DIAGNOSE.4006.01"	"1actions.zil"	"4006"	"V-DIAGNOSE"	"TELL"	" which will be cured after "
"message.1actions.V-DIAGNOSE.4010.01"	"1actions.zil"	"4010"	"V-DIAGNOSE"	"TELL"	" moves."
"message.1actions.V-DIAGNOSE.4012.01"	"1actions.zil"	"4012"	"V-DIAGNOSE"	"TELL"	"You can "
"message.1actions.V-DIAGNOSE.4013.01"	"1actions.zil"	"4013"	"V-DIAGNOSE"	"TELL"	"expect death soon"
"message.1actions.V-DIAGNOSE.4014.01"	"1actions.zil"	"4014"	"V-DIAGNOSE"	"TELL"	"be killed by one more light wound"
"message.1actions.V-DIAGNOSE.4015.01"	"1actions.zil"	"4015"	"V-DIAGNOSE"	"TELL"	"be killed by a serious wound"
"message.1actions.V-DIAGNOSE.4016.01"	"1actions.zil"	"4016"	"V-DIAGNOSE"	"TELL"	"survive one serious wound"
"message.1actions.V-DIAGNOSE.4018.01"	"1actions.zil"	"4018"	"V-DIAGNOSE"	"TELL"	"survive several wounds"
"message.1actions.V-DIAGNOSE.4019.01"	"1actions.zil"	"4019"	"V-DIAGNOSE"	"TELL"	"."
"message.1actions.V-DIAGNOSE.4021.01"	"1actions.zil"	"4021"	"V-DIAGNOSE"	"TELL"	"You have been killed "
"message.1actions.V-DIAGNOSE.4022.01"	"1actions.zil"	"4022"	"V-DIAGNOSE"	"TELL"	"once"
"message.1actions.V-DIAGNOSE.4023.01"	"1actions.zil"	"4023"	"V-DIAGNOSE"	"TELL"	"twice"
"message.1actions.V-DIAGNOSE.4024.01"	"1actions.zil"	"4024"	"V-DIAGNOSE"	"TELL"	"."
"message.1actions.V-SCORE.4028.01"	"1actions.zil"	"4028"	"V-SCORE"	"TELL"	"Your score is "
"message.1actions.V-SCORE.4030.01"	"1actions.zil"	"4030"	"V-SCORE"	"TELL"	" (total of 350 points), in "
"message.1actions.V-SCORE.4032.01"	"1actions.zil"	"4032"	"V-SCORE"	"TELL"	" move."
"message.1actions.V-SCORE.4032.02"	"1actions.zil"	"4032"	"V-SCORE"	"TELL"	" moves."
"message.1actions.V-SCORE.4034.01"	"1actions.zil"	"4034"	"V-SCORE"	"TELL"	"This gives you the rank of "
"message.1actions.V-SCORE.4035.01"	"1actions.zil"	"4035"	"V-SCORE"	"TELL"	"Master Adventurer"
"message.1actions.V-SCORE.4036.01"	"1actions.zil"	"4036"	"V-SCORE"	"TELL"	"Wizard"
"message.1actions.V-SCORE.4037.01"	"1actions.zil"	"4037"	"V-SCORE"	"TELL"	"Master"
"message.1actions.V-SCORE.4038.01"	"1actions.zil"	"4038"	"V-SCORE"	"TELL"	"Adventurer"
"message.1actions.V-SCORE.4039.01"	"1actions.zil"	"4039"	"V-SCORE"	"TELL"	"Junior Adventurer"
"message.1actions.V-SCORE.4040.01"	"1actions.zil"	"4040"	"V-SCORE"	"TELL"	"Novice Adventurer"
"message.1actions.V-SCORE.4041.01"	"1actions.zil"	"4041"	"V-SCORE"	"TELL"	"Amateur Adventurer"
"message.1actions.V-SCORE.4042.01"	"1actions.zil"	"4042"	"V-SCORE"	"TELL"	"Beginner"
"message.1actions.V-SCORE.4043.01"	"1actions.zil"	"4043"	"V-SCORE"	"TELL"	"."
"message.1actions.JIGS-UP.4049.01"	"1actions.zil"	"4049"	"JIGS-UP"	"TELL"	"|\nIt takes a talented person to be killed while already dead. YOU are such\na talent. Unfortunately, it takes a talented person to deal with it.\nI am not such a talent. Sorry."
"message.1actions.JIGS-UP.4056.01"	"1actions.zil"	"4056"	"JIGS-UP"	"TELL"	"Bad luck, huh?"
"message.1actions.JIGS-UP.4059.01"	"1actions.zil"	"4059"	"JIGS-UP"	"TELL"	"\n|    ****  You have died  ****\n|\n|"
"message.1actions.JIGS-UP.4068.01"	"1actions.zil"	"4068"	"JIGS-UP"	"TELL"	"You clearly are a suicidal maniac.  We don't allow psychotics in the\ncave, since they may harm other adventurers.  Your remains will be\ninstalled in the Land of the Living Dead, where your fellow\nadventurers may gloat over them."
"message.1actions.JIGS-UP.4078.01"	"1actions.zil"	"4078"	"JIGS-UP"	"TELL"	"As you take your last breath, you feel relieved of your burdens. The\nfeeling passes as you find yourself before the gates of Hell, where\nthe spirits jeer at you and deny you entry.  Your senses are\ndisturbed.  The objects in the dungeon appear indistinct, bleached of\ncolor, even unreal."
"message.1actions.JIGS-UP.4091.01"	"1actions.zil"	"4091"	"JIGS-UP"	"TELL"	"Now, let's take a look here...\nWell, you probably deserve another chance.  I can't quite fix you\nup completely, but you can't have everything."
"message.1actions.BAG-OF-COINS-F.4138.01"	"1actions.zil"	"4138"	"BAG-OF-COINS-F"	"STUPID-CONTAINER"	"coins"
"message.1actions.TRUNK-F.4141.01"	"1actions.zil"	"4141"	"TRUNK-F"	"STUPID-CONTAINER"	"jewels"
"message.1actions.STUPID-CONTAINER.4146.01"	"1actions.zil"	"4146"	"STUPID-CONTAINER"	"TELL"	"The "
"message.1actions.STUPID-CONTAINER.4146.02"	"1actions.zil"	"4146"	"STUPID-CONTAINER"	"TELL"	" are safely inside; there's no need to do that."
"message.1actions.STUPID-CONTAINER.4149.01"	"1actions.zil"	"4149"	"STUPID-CONTAINER"	"TELL"	"There are lots of "
"message.1actions.STUPID-CONTAINER.4149.02"	"1actions.zil"	"4149"	"STUPID-CONTAINER"	"TELL"	" in there."
"message.1actions.STUPID-CONTAINER.4152.01"	"1actions.zil"	"4152"	"STUPID-CONTAINER"	"TELL"	"Don't be silly. It wouldn't be a "
"message.1actions.STUPID-CONTAINER.4152.02"	"1actions.zil"	"4152"	"STUPID-CONTAINER"	"TELL"	" anymore."
"message.1actions.DUMB-CONTAINER.4156.01"	"1actions.zil"	"4156"	"DUMB-CONTAINER"	"TELL"	"You can't do that."
"message.1actions.DUMB-CONTAINER.4158.01"	"1actions.zil"	"4158"	"DUMB-CONTAINER"	"TELL"	"It looks pretty much like a "
"message.1actions.DUMB-CONTAINER.4158.02"	"1actions.zil"	"4158"	"DUMB-CONTAINER"	"TELL"	"."
"message.1actions.GARLIC-F.4164.01"	"1actions.zil"	"4164"	"GARLIC-F"	"TELL"	"What the heck! You won't make friends this way, but nobody around\nhere is too friendly anyhow. Gulp!"
"message.1actions.CHAIN-PSEUDO.4169.01"	"1actions.zil"	"4169"	"CHAIN-PSEUDO"	"TELL"	"The chain is secure."
"message.1actions.CHAIN-PSEUDO.4171.01"	"1actions.zil"	"4171"	"CHAIN-PSEUDO"	"TELL"	"Perhaps you should do that to the basket."
"message.1actions.CHAIN-PSEUDO.4173.01"	"1actions.zil"	"4173"	"CHAIN-PSEUDO"	"TELL"	"The chain secures a basket within the shaft."
"message.1dungeon.GRATING-EXIT.1405.01"	"1dungeon.zil"	"1405"	"GRATING-EXIT"	"TELL"	"The grating is closed!"
"message.1dungeon.GRATING-EXIT.1408.01"	"1dungeon.zil"	"1408"	"GRATING-EXIT"	"TELL"	"You can't go that way."
"message.1dungeon.CANYON-VIEW-F.2410.01"	"1dungeon.zil"	"2410"	"CANYON-VIEW-F"	"JIGS-UP"	"Nice view, lousy place to jump."
"message.gglobals.NOT-HERE-OBJECT-F.56.01"	"gglobals.zil"	"56"	"NOT-HERE-OBJECT-F"	"TELL"	"Those things aren't here!"
"message.gglobals.NOT-HERE-OBJECT-F.67.01"	"gglobals.zil"	"67"	"NOT-HERE-OBJECT-F"	"TELL"	"You can't see any "
"message.gglobals.NOT-HERE-OBJECT-F.69.01"	"gglobals.zil"	"69"	"NOT-HERE-OBJECT-F"	"TELL"	" here!"
"message.gglobals.NOT-HERE-OBJECT-F.71.01"	"gglobals.zil"	"71"	"NOT-HERE-OBJECT-F"	"TELL"	"The "
"message.gglobals.NOT-HERE-OBJECT-F.71.02"	"gglobals.zil"	"71"	"NOT-HERE-OBJECT-F"	"TELL"	" seems confused. ""I don't see any "
"message.gglobals.NOT-HERE-OBJECT-F.73.01"	"gglobals.zil"	"73"	"NOT-HERE-OBJECT-F"	"TELL"	" here!"""
"message.gglobals.STAIRS-F.113.01"	"gglobals.zil"	"113"	"STAIRS-F"	"TELL"	"You should say whether you want to go up or down."
"message.gglobals.SAILOR-FCN.126.01"	"gglobals.zil"	"126"	"SAILOR-FCN"	"TELL"	"You can't talk to the sailor that way."
"message.gglobals.SAILOR-FCN.135.01"	"gglobals.zil"	"135"	"SAILOR-FCN"	"TELL"	"There is no sailor to be seen."
"message.gglobals.SAILOR-FCN.157.01"	"gglobals.zil"	"157"	"SAILOR-FCN"	"TELL"	"You seem to be repeating yourself."
"message.gglobals.SAILOR-FCN.160.01"	"gglobals.zil"	"160"	"SAILOR-FCN"	"TELL"	"I think that phrase is getting a bit worn out."
"message.gglobals.SAILOR-FCN.162.01"	"gglobals.zil"	"162"	"SAILOR-FCN"	"TELL"	"Nothing happens here."
"message.gglobals.GROUND-FUNCTION.182.01"	"gglobals.zil"	"182"	"GROUND-FUNCTION"	"TELL"	"The ground is too hard for digging here."
"message.gglobals.GRUE-FUNCTION.194.01"	"gglobals.zil"	"194"	"GRUE-FUNCTION"	"TELL"	"The grue is a sinister, lurking presence in the dark places of the\nearth. Its favorite diet is adventurers, but its insatiable\nappetite is tempered by its fear of light. No grue has ever been\nseen by the light of day, and few have survived its fearsome jaws\nto tell the tale."
"message.gglobals.GRUE-FUNCTION.201.01"	"gglobals.zil"	"201"	"GRUE-FUNCTION"	"TELL"	"There is no grue here, but I'm sure there is at least one lurking\nin the darkness nearby. I wouldn't let my light go out if I were\nyou!"
"message.gglobals.GRUE-FUNCTION.206.01"	"gglobals.zil"	"206"	"GRUE-FUNCTION"	"TELL"	"It makes no sound but is always lurking in the darkness nearby."
"message.gglobals.CRETIN-FCN.226.01"	"gglobals.zil"	"226"	"CRETIN-FCN"	"TELL"	"Talking to yourself is said to be a sign of impending mental collapse."
"message.gglobals.CRETIN-FCN.232.01"	"gglobals.zil"	"232"	"CRETIN-FCN"	"TELL"	"Only you can do that."
"message.gglobals.CRETIN-FCN.234.01"	"gglobals.zil"	"234"	"CRETIN-FCN"	"TELL"	"You'll have to do that on your own."
"message.gglobals.CRETIN-FCN.236.01"	"gglobals.zil"	"236"	"CRETIN-FCN"	"TELL"	"Auto-cannibalism is not the answer."
"message.gglobals.CRETIN-FCN.239.01"	"gglobals.zil"	"239"	"CRETIN-FCN"	"JIGS-UP"	"If you insist.... Poof, you're dead!"
"message.gglobals.CRETIN-FCN.241.01"	"gglobals.zil"	"241"	"CRETIN-FCN"	"TELL"	"Suicide is not the answer."
"message.gglobals.CRETIN-FCN.245.01"	"gglobals.zil"	"245"	"CRETIN-FCN"	"TELL"	"Why don't you just walk like normal people?"
"message.gglobals.CRETIN-FCN.247.01"	"gglobals.zil"	"247"	"CRETIN-FCN"	"TELL"	"How romantic!"
"message.gglobals.CRETIN-FCN.252.01"	"gglobals.zil"	"252"	"CRETIN-FCN"	"TELL"	"Your image in the mirror looks tired."
"message.gglobals.CRETIN-FCN.265.01"	"gglobals.zil"	"265"	"CRETIN-FCN"	"TELL"	"That's difficult unless your eyes are prehensile."
"message.gglobals.PATH-OBJECT.284.01"	"gglobals.zil"	"284"	"PATH-OBJECT"	"TELL"	"You must specify a direction to go."
"message.gglobals.PATH-OBJECT.286.01"	"gglobals.zil"	"286"	"PATH-OBJECT"	"TELL"	"I can't help you there...."
"message.gglobals.PATH-OBJECT.288.01"	"gglobals.zil"	"288"	"PATH-OBJECT"	"TELL"	"Not a chance."
"message.gglobals.ZORKMID-FUNCTION.299.01"	"gglobals.zil"	"299"	"ZORKMID-FUNCTION"	"TELL"	"The zorkmid is the unit of currency of the Great Underground Empire."
"message.gglobals.ZORKMID-FUNCTION.302.01"	"gglobals.zil"	"302"	"ZORKMID-FUNCTION"	"TELL"	"The best way to find zorkmids is to go out and look for them."
"message.gmain.MAIN-LOOP-1.87.01"	"gmain.zil"	"87"	"MAIN-LOOP-1"	"TELL"	"It's too dark to see."
"message.gmain.MAIN-LOOP-1.89.01"	"gmain.zil"	"89"	"MAIN-LOOP-1"	"TELL"	"It's not clear what you're referring to."
"message.gmain.MAIN-LOOP-1.99.01"	"gmain.zil"	"99"	"MAIN-LOOP-1"	"TELL"	"The "
"message.gmain.MAIN-LOOP-1.101.01"	"gmain.zil"	"101"	"MAIN-LOOP-1"	"TELL"	"other "
"message.gmain.MAIN-LOOP-1.102.01"	"gmain.zil"	"102"	"MAIN-LOOP-1"	"TELL"	"object"
"message.gmain.MAIN-LOOP-1.104.01"	"gmain.zil"	"104"	"MAIN-LOOP-1"	"TELL"	"s"
"message.gmain.MAIN-LOOP-1.105.01"	"gmain.zil"	"105"	"MAIN-LOOP-1"	"TELL"	" that you mentioned "
"message.gmain.MAIN-LOOP-1.107.01"	"gmain.zil"	"107"	"MAIN-LOOP-1"	"TELL"	"are"
"message.gmain.MAIN-LOOP-1.108.01"	"gmain.zil"	"108"	"MAIN-LOOP-1"	"TELL"	"is"
"message.gmain.MAIN-LOOP-1.109.01"	"gmain.zil"	"109"	"MAIN-LOOP-1"	"TELL"	"n't here."
"message.gmain.MAIN-LOOP-1.112.01"	"gmain.zil"	"112"	"MAIN-LOOP-1"	"TELL"	"There's nothing here you can take."
"message.gmain.MAIN-LOOP-1.144.01"	"gmain.zil"	"144"	"MAIN-LOOP-1"	"TELL"	": "
"message.gmain.(<GASSIGNED?.196.01"	"gmain.zil"	"196"	"(<GASSIGNED?"	"TELL"	"I don't see what you are referring to."
"message.gmain.(<GASSIGNED?.238.01"	"gmain.zil"	"238"	"(<GASSIGNED?"	"TELL"	"** PERFORM: PRSA = "
"message.gmain.(<GASSIGNED?.241.01"	"gmain.zil"	"241"	"(<GASSIGNED?"	"TELL"	" | PRSO = "
"message.gmain.(<GASSIGNED?.242.01"	"gmain.zil"	"242"	"(<GASSIGNED?"	"TELL"	" | PRSI = "
"message.gmain.(<GASSIGNED?.248.01"	"gmain.zil"	"248"	"(<GASSIGNED?"	"TELL"	"I don't see what you are referring to."
"message.gmain.(<GASSIGNED?.295.01"	"gmain.zil"	"295"	"(<GASSIGNED?"	"TELL"	"  Default ->"
"message.gmain.(<GASSIGNED?.296.01"	"gmain.zil"	"296"	"(<GASSIGNED?"	"TELL"	"  "
"message.gmain.(<GASSIGNED?.296.02"	"gmain.zil"	"296"	"(<GASSIGNED?"	"TELL"	" -> "
"message.gmain.(<GASSIGNED?.303.01"	"gmain.zil"	"303"	"(<GASSIGNED?"	"TELL"	"Fatal"
"message.gmain.(<GASSIGNED?.305.01"	"gmain.zil"	"305"	"(<GASSIGNED?"	"TELL"	"Not handled"
"message.gmain.(<GASSIGNED?.306.01"	"gmain.zil"	"306"	"(<GASSIGNED?"	"TELL"	"Handled"
"message.gmain.(<GASSIGNED?.310.01"	"gmain.zil"	"310"	"(<GASSIGNED?"	"TELL"	"["
"message.gmain.(<GASSIGNED?.310.02"	"gmain.zil"	"310"	"(<GASSIGNED?"	"TELL"	"=]"
"message.gparser.PARSER.152.01"	"gparser.zil"	"152"	"PARSER"	"TELL"	">"
"message.gparser.PARSER.155.01"	"gparser.zil"	"155"	"PARSER"	"TELL"	"I beg your pardon?"
"message.gparser.PARSER.162.01"	"gparser.zil"	"162"	"PARSER"	"TELL"	"I can't help your clumsiness."
"message.gparser.PARSER.169.01"	"gparser.zil"	"169"	"PARSER"	"TELL"	"Sorry, you can't correct mistakes in quoted text."
"message.gparser.PARSER.173.01"	"gparser.zil"	"173"	"PARSER"	"TELL"	"Warning: only the first word after OOPS is used."
"message.gparser.PARSER.186.01"	"gparser.zil"	"186"	"PARSER"	"TELL"	"There was no word to replace!"
"message.gparser.PARSER.194.01"	"gparser.zil"	"194"	"PARSER"	"TELL"	"Beg pardon?"
"message.gparser.PARSER.197.01"	"gparser.zil"	"197"	"PARSER"	"TELL"	"It's difficult to repeat fragments."
"message.gparser.PARSER.200.01"	"gparser.zil"	"200"	"PARSER"	"TELL"	"That would just repeat a mistake."
"message.gparser.PARSER.211.01"	"gparser.zil"	"211"	"PARSER"	"TELL"	"I couldn't understand that sentence."
"message.gparser.PARSER.332.01"	"gparser.zil"	"332"	"PARSER"	"TELL"	"There were too many nouns in that sentence."
"message.gparser.PARSER.354.01"	"gparser.zil"	"354"	"PARSER"	"TELL"	"Please consult your manual for the correct way to talk to other people\nor creatures."
"message.gparser.UNKNOWN-WORD.668.01"	"gparser.zil"	"668"	"UNKNOWN-WORD"	"TELL"	"Nothing happens."
"message.gparser.UNKNOWN-WORD.670.01"	"gparser.zil"	"670"	"UNKNOWN-WORD"	"TELL"	"I don't know the word """
"message.gparser.UNKNOWN-WORD.673.01"	"gparser.zil"	"673"	"UNKNOWN-WORD"	"TELL"	"""."
"message.gparser.CANT-USE.679.01"	"gparser.zil"	"679"	"CANT-USE"	"TELL"	"Nothing happens."
"message.gparser.CANT-USE.681.01"	"gparser.zil"	"681"	"CANT-USE"	"TELL"	"You used the word """
"message.gparser.CANT-USE.684.01"	"gparser.zil"	"684"	"CANT-USE"	"TELL"	""" in a way that I don't understand."
"message.gparser.SYNTAX-CHECK.710.01"	"gparser.zil"	"710"	"SYNTAX-CHECK"	"TELL"	"There was no verb in that sentence!"
"message.gparser.SYNTAX-CHECK.734.01"	"gparser.zil"	"734"	"SYNTAX-CHECK"	"TELL"	"That sentence isn't one I recognize."
"message.gparser.SYNTAX-CHECK.754.01"	"gparser.zil"	"754"	"SYNTAX-CHECK"	"TELL"	"That question can't be answered."
"message.gparser.SYNTAX-CHECK.760.01"	"gparser.zil"	"760"	"SYNTAX-CHECK"	"TELL"	"What do you want to "
"message.gparser.SYNTAX-CHECK.762.01"	"gparser.zil"	"762"	"SYNTAX-CHECK"	"TELL"	"tell"
"message.gparser.SYNTAX-CHECK.769.01"	"gparser.zil"	"769"	"SYNTAX-CHECK"	"TELL"	" "
"message.gparser.SYNTAX-CHECK.774.01"	"gparser.zil"	"774"	"SYNTAX-CHECK"	"TELL"	"?"
"message.gparser.CANT-ORPHAN.778.01"	"gparser.zil"	"778"	"CANT-ORPHAN"	"TELL"	"""I don't understand! What are you referring to?"""
"message.gparser.BUFFER-PRINT.827.01"	"gparser.zil"	"827"	"BUFFER-PRINT"	"TELL"	", "
"message.gparser.BUFFER-PRINT.829.01"	"gparser.zil"	"829"	"BUFFER-PRINT"	"TELL"	" "
"message.gparser.BUFFER-PRINT.840.01"	"gparser.zil"	"840"	"BUFFER-PRINT"	"TELL"	"the "
"message.gparser.PREP-PRINT.853.01"	"gparser.zil"	"853"	"PREP-PRINT"	"TELL"	" "
"message.gparser.GWIM.911.01"	"gparser.zil"	"911"	"GWIM"	"TELL"	"("
"message.gparser.GWIM.916.01"	"gparser.zil"	"916"	"GWIM"	"TELL"	" of"
"message.gparser.GWIM.917.01"	"gparser.zil"	"917"	"GWIM"	"TELL"	" "
"message.gparser.GWIM.919.01"	"gparser.zil"	"919"	"GWIM"	"TELL"	"your hands"
"message.gparser.GWIM.921.01"	"gparser.zil"	"921"	"GWIM"	"TELL"	"the "
"message.gparser.GWIM.922.01"	"gparser.zil"	"922"	"GWIM"	"TELL"	")"
"message.gparser.GWIM.924.01"	"gparser.zil"	"924"	"GWIM"	"TELL"	")"
"message.gparser.GET-OBJECT.1066.01"	"gparser.zil"	"1066"	"GET-OBJECT"	"TELL"	"There seems to be a noun missing in that sentence!"
"message.gparser.GET-OBJECT.1085.01"	"gparser.zil"	"1085"	"GET-OBJECT"	"TELL"	"(How about the "
"message.gparser.GET-OBJECT.1087.01"	"gparser.zil"	"1087"	"GET-OBJECT"	"TELL"	"?)"
"message.gparser.GET-OBJECT.1114.01"	"gparser.zil"	"1114"	"GET-OBJECT"	"TELL"	"There seems to be a noun missing in that sentence!"
"message.gparser.GET-OBJECT.1132.01"	"gparser.zil"	"1132"	"GET-OBJECT"	"TELL"	"It's too dark to see!"
"message.gparser.WHICH-PRINT.1148.01"	"gparser.zil"	"1148"	"WHICH-PRINT"	"TELL"	"Which "
"message.gparser.WHICH-PRINT.1155.01"	"gparser.zil"	"1155"	"WHICH-PRINT"	"TELL"	" do you mean, "
"message.gparser.WHICH-PRINT.1159.01"	"gparser.zil"	"1159"	"WHICH-PRINT"	"TELL"	"the "
"message.gparser.WHICH-PRINT.1161.01"	"gparser.zil"	"1161"	"WHICH-PRINT"	"TELL"	","
"message.gparser.WHICH-PRINT.1162.01"	"gparser.zil"	"1162"	"WHICH-PRINT"	"TELL"	" or "
"message.gparser.WHICH-PRINT.1163.01"	"gparser.zil"	"1163"	"WHICH-PRINT"	"TELL"	", "
"message.gparser.WHICH-PRINT.1165.01"	"gparser.zil"	"1165"	"WHICH-PRINT"	"TELL"	"?"
"message.gparser.ITAKE-CHECK.1261.01"	"gparser.zil"	"1261"	"ITAKE-CHECK"	"TELL"	"I don't see what you're referring to."
"message.gparser.ITAKE-CHECK.1283.01"	"gparser.zil"	"1283"	"ITAKE-CHECK"	"TELL"	"You don't have that!"
"message.gparser.ITAKE-CHECK.1285.01"	"gparser.zil"	"1285"	"ITAKE-CHECK"	"TELL"	"You don't have the "
"message.gparser.ITAKE-CHECK.1287.01"	"gparser.zil"	"1287"	"ITAKE-CHECK"	"TELL"	"."
"message.gparser.ITAKE-CHECK.1291.01"	"gparser.zil"	"1291"	"ITAKE-CHECK"	"TELL"	"(Taken)"
"message.gparser.MANY-CHECK.1302.01"	"gparser.zil"	"1302"	"MANY-CHECK"	"TELL"	"You can't use multiple "
"message.gparser.MANY-CHECK.1303.01"	"gparser.zil"	"1303"	"MANY-CHECK"	"TELL"	"in"
"message.gparser.MANY-CHECK.1304.01"	"gparser.zil"	"1304"	"MANY-CHECK"	"TELL"	"direct objects with """
"message.gparser.MANY-CHECK.1306.01"	"gparser.zil"	"1306"	"MANY-CHECK"	"TELL"	"tell"
"message.gparser.MANY-CHECK.1311.01"	"gparser.zil"	"1311"	"MANY-CHECK"	"TELL"	"""."
"message.gverbs.V-VERBOSE.16.01"	"gverbs.zil"	"16"	"V-VERBOSE"	"TELL"	"Maximum verbosity."
"message.gverbs.V-BRIEF.21.01"	"gverbs.zil"	"21"	"V-BRIEF"	"TELL"	"Brief descriptions."
