source_file	line	top_kind	top_name	angle_parent	angle_path	paren_parent	english
"1actions.zil"	"797"	"ROUTINE"	"LEAF-PILE"	"JIGS-UP"	"ROUTINE/COND/COND/JIGS-UP"	"T"	"The leaves burn, and so do you."
"1actions.zil"	"799"	"ROUTINE"	"LEAF-PILE"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"You rustle the leaves around, making quite a mess."
"1actions.zil"	"804"	"ROUTINE"	"LEAF-PILE"	"TELL"	"ROUTINE/COND/COND/TELL"	"<VERB?"	"Done."
"1actions.zil"	"812"	"ROUTINE"	"LEAF-PILE"	"TELL"	"ROUTINE/COND/TELL"	"<AND"	"Underneath the pile of leaves is a grating. As you release the leaves,\nthe grating is once again concealed from view."
"1actions.zil"	"821"	"ROUTINE"	"CLEARING-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"You are in a clearing, with a forest surrounding you on all sides. A\npath leads south."
"1actions.zil"	"826"	"ROUTINE"	"CLEARING-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"<FSET?"	"There is an open grating, descending into darkness."
"1actions.zil"	"830"	"ROUTINE"	"CLEARING-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",GRATE-REVEALED"	"There is a grating securely fastened into the ground."
"1actions.zil"	"838"	"ROUTINE"	"MAZE-11-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"You are in a small room near the maze. There are twisty passages\nin the immediate vicinity."
"1actions.zil"	"842"	"ROUTINE"	"MAZE-11-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"<FSET?"	"Above you is an open grating with sunlight pouring in."
"1actions.zil"	"844"	"ROUTINE"	"MAZE-11-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",GRUNLOCK"	"Above you is a grating."
"1actions.zil"	"847"	"ROUTINE"	"MAZE-11-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"Above you is a grating locked with a skull-and-crossbones lock."
"1actions.zil"	"857"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"<EQUAL?"	"The grate is locked."
"1actions.zil"	"859"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"<EQUAL?"	"You can't lock it from this side."
"1actions.zil"	"863"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"The grate is unlocked."
"1actions.zil"	"866"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"You can't reach the lock from here."
"1actions.zil"	"869"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"Can you unlock a grating with a "
"1actions.zil"	"869"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"?"
"1actions.zil"	"871"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"You can't pick the lock."
"1actions.zil"	"876"	"ROUTINE"	"GRATE-FUNCTION"	"COND"	"ROUTINE/COND/COND/OPEN-CLOSE/COND"	"<EQUAL?"	"The grating opens."
"1actions.zil"	"878"	"ROUTINE"	"GRATE-FUNCTION"	"COND"	"ROUTINE/COND/COND/OPEN-CLOSE/COND"	"T"	"The grating opens to reveal trees above you."
"1actions.zil"	"879"	"ROUTINE"	"GRATE-FUNCTION"	"OPEN-CLOSE"	"ROUTINE/COND/COND/OPEN-CLOSE"	",GRUNLOCK"	"The grating is closed."
"1actions.zil"	"884"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/COND/COND/TELL"	"<AND"	"A pile of leaves falls onto your head and to the ground."
"1actions.zil"	"889"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"The grating is locked."
"1actions.zil"	"892"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"<G?"	"It won't fit through the grating."
"1actions.zil"	"896"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"The "
"1actions.zil"	"896"	"ROUTINE"	"GRATE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	" goes through the grating into the darkness below."
"1actions.zil"	"900"	"ROUTINE"	"MAZE-DIODES"	"TELL"	"ROUTINE/TELL"	""	"You won't be able to get back up to the tunnel you are going through\nwhen it gets to the next room."
"1actions.zil"	"911"	"ROUTINE"	"RUSTY-KNIFE-FCN"	"TELL"	"ROUTINE/COND/AND/TELL"	"<VERB?"	"As you touch the rusty knife, your sword gives a single pulse of blinding\nblue light."
"1actions.zil"	"921"	"ROUTINE"	"RUSTY-KNIFE-FCN"	"JIGS-UP"	"ROUTINE/COND/JIGS-UP"	"<OR"	"As the knife approaches its victim, your mind is submerged by an\novermastering will. Slowly, your hand turns, until the rusty blade\nis an inch from your neck. The knife seems to sing as it savagely\nslits your throat."
"1actions.zil"	"934"	"ROUTINE"	"SKELETON"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"A ghost appears in the room and is appalled at your desecration of\nthe remains of a fellow adventurer. He casts a curse on your valuables\nand banishes them to the Land of the Living Dead. The ghost leaves,\nmuttering obscenities."
"1actions.zil"	"946"	"ROUTINE"	"TORCH-OBJECT"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"The torch is burning."
"1actions.zil"	"949"	"ROUTINE"	"TORCH-OBJECT"	"TELL"	"ROUTINE/COND/TELL"	"<AND"	"The water evaporates before it gets close."
"1actions.zil"	"952"	"ROUTINE"	"TORCH-OBJECT"	"TELL"	"ROUTINE/COND/TELL"	"<AND"	"You nearly burn your hand trying to extinguish the flame."
"1actions.zil"	"956"	""	""	""	""	""	"SUBTITLE MIRROR, MIRROR, ON THE WALL"
"1actions.zil"	"961"	"ROUTINE"	"MIRROR-ROOM"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"You are in a large square room with tall ceilings. On the south wall\nis an enormous mirror which fills the entire wall. There are exits\non the other three sides of the room."
"1actions.zil"	"966"	"ROUTINE"	"MIRROR-ROOM"	"TELL"	"ROUTINE/COND/COND/TELL"	",MIRROR-MUNG"	"Unfortunately, the mirror has been destroyed by your recklessness."
"1actions.zil"	"971"	"ROUTINE"	"MIRROR-MIRROR"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"1actions.zil"	"975"	"ROUTINE"	"MIRROR-MIRROR"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"You feel a faint tingling transmitted through the "
"1actions.zil"	"975"	"ROUTINE"	"MIRROR-MIRROR"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"."
"1actions.zil"	"993"	"ROUTINE"	"MIRROR-MIRROR"	"TELL"	"ROUTINE/COND/TELL"	"<AND"	"There is a rumble from deep within the earth and the room shakes."
"1actions.zil"	"996"	"ROUTINE"	"MIRROR-MIRROR"	"TELL"	"ROUTINE/COND/COND/TELL"	",MIRROR-MUNG"	"The mirror is broken into many pieces."
"1actions.zil"	"998"	"ROUTINE"	"MIRROR-MIRROR"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"There is an ugly person staring back at you."
"1actions.zil"	"1002"	"ROUTINE"	"MIRROR-MIRROR"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"The mirror is many times your size. Give up."
"1actions.zil"	"1006"	"ROUTINE"	"MIRROR-MIRROR"	"TELL"	"ROUTINE/COND/COND/TELL"	",MIRROR-MUNG"	"Haven't you done enough damage already?"
"1actions.zil"	"1011"	"ROUTINE"	"MIRROR-MIRROR"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"You have broken the mirror. I hope you have a seven years' supply of\ngood luck handy."
"1actions.zil"	"1016"	""	""	""	""	""	"SUBTITLE THE DOME"
"1actions.zil"	"1021"	"ROUTINE"	"TORCH-ROOM-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"This is a large room with a prominent doorway leading to a down\nstaircase. Above you is a large dome. Up around the edge of the\ndome (20 feet up) is a wooden railing. In the center of the room\nsits a white marble pedestal."
"1actions.zil"	"1027"	"ROUTINE"	"TORCH-ROOM-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",DOME-FLAG"	"A piece of rope descends from the railing above, ending some\nfive feet above your head."
"1actions.zil"	"1033"	"ROUTINE"	"DOME-ROOM-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"You are at the periphery of a large dome, which forms the ceiling\nof another room below. Protecting you from a precipitous drop is a\nwooden railing which circles the dome."
"1actions.zil"	"1038"	"ROUTINE"	"DOME-ROOM-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",DOME-FLAG"	"Hanging down from the railing is a rope which ends about ten feet\nfrom the floor below."
"1actions.zil"	"1043"	"ROUTINE"	"DOME-ROOM-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",DEAD"	"As you enter the dome you feel a strong pull as if from a wind\ndrawing you over the railing and down."
"1actions.zil"	"1050"	"ROUTINE"	"DOME-ROOM-FCN"	"JIGS-UP"	"ROUTINE/COND/COND/JIGS-UP"	"<VERB?"	"I'm afraid that the leap you attempted has done you in."
"1actions.zil"	"1056"	""	""	""	""	""	"SUBTITLE LAND OF THE DEAD"
"1actions.zil"	"1061"	"ROUTINE"	"LLD-ROOM"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"You are outside a large gateway, on which is inscribed||\n  Abandon every hope\nall ye who enter here!||\nThe gate is open; through it you can see a desolation, with a pile of\nmangled bodies in one corner. Thousands of voices, lamenting some\nhideous fate, can be heard."
"1actions.zil"	"1069"	"ROUTINE"	"LLD-ROOM"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"The way through the gate is barred by evil spirits, who jeer at your\nattempts to pass."
"1actions.zil"	"1078"	"ROUTINE"	"LLD-ROOM"	"TELL"	"ROUTINE/COND/COND/COND/COND/TELL"	"<AND"	"You must perform the ceremony."
"1actions.zil"	"1081"	"ROUTINE"	"LLD-ROOM"	"TELL"	"ROUTINE/COND/COND/COND/COND/TELL"	"T"	"You aren't equipped for an exorcism."
"1actions.zil"	"1090"	"ROUTINE"	"LLD-ROOM"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"The bell suddenly becomes red hot and falls to the ground. The\nwraiths, as if paralyzed, stop their jeering and slowly turn to face\nyou. On their ashen faces, the expression of a long-forgotten terror\ntakes shape."
"1actions.zil"	"1096"	"ROUTINE"	"LLD-ROOM"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"<IN?"	"In your confusion, the candles drop to the ground (and they are out)."
"1actions.zil"	"1107"	"ROUTINE"	"LLD-ROOM"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"Each word of the prayer reverberates through the hall in a deafening\nconfusion. As the last word fades, a voice, loud and commanding,\nspeaks: ""Begone, fiends!"" A heart-stopping scream fills the cavern,\nand the spirits, sensing a greater power, flee through the walls."
"1actions.zil"	"1121"	"ROUTINE"	"LLD-ROOM"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"The flames flicker wildly and appear to dance. The earth beneath\nyour feet trembles, and your legs nearly buckle beneath you.\nThe spirits cower at your unearthly power."
"1actions.zil"	"1135"	"ROUTINE"	"I-XB"	"TELL"	"ROUTINE/OR/AND/TELL"	""	"The tension of this ceremony is broken, and the wraiths, amused but\nshaken at your clumsy attempt, resume their hideous jeering."
"1actions.zil"	"1147"	"ROUTINE"	"I-XBH"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"The bell appears to have cooled down."
"1actions.zil"	"1151"	""	""	""	""	""	"SUBTITLE FLOOD CONTROL DAM #3"
"1actions.zil"	"1159"	"ROUTINE"	"DAM-ROOM-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"You are standing on the top of the Flood Control Dam #3, which was\nquite a tourist attraction in times far distant. There are paths to\nthe north, south, and west, and a scramble down."
"1actions.zil"	"1164"	"ROUTINE"	"DAM-ROOM-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"The water level behind the dam is low: The sluice gates have been\nopened. Water rushes through the dam and downstream."
"1actions.zil"	"1168"	"ROUTINE"	"DAM-ROOM-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",GATES-OPEN"	"The sluice gates are open, and water rushes through the dam. The\nwater level behind the dam is still high."
"1actions.zil"	"1172"	"ROUTINE"	"DAM-ROOM-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",LOW-TIDE"	"The sluice gates are closed. The water level in the reservoir is\nquite low, but the level is rising quickly."
"1actions.zil"	"1176"	"ROUTINE"	"DAM-ROOM-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"The sluice gates on the dam are closed. Behind the dam, there can be\nseen a wide reservoir. Water is pouring over the top of the now\nabandoned dam."
"1actions.zil"	"1180"	"ROUTINE"	"DAM-ROOM-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"There is a control panel here, on which a large metal bolt is mounted.\nDirectly above the bolt is a small green plastic bubble"
"1actions.zil"	"1183"	"ROUTINE"	"DAM-ROOM-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",GATE-FLAG"	" which is\nglowing serenely"
"1actions.zil"	"1185"	"ROUTINE"	"DAM-ROOM-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"."
"1actions.zil"	"1196"	"ROUTINE"	"BOLT-F"	"TELL"	"ROUTINE/COND/COND/COND/COND/TELL"	",GATES-OPEN"	"The sluice gates close and water starts to collect behind the dam."
"1actions.zil"	"1203"	"ROUTINE"	"BOLT-F"	"TELL"	"ROUTINE/COND/COND/COND/COND/TELL"	"T"	"The sluice gates open and water pours through the dam."
"1actions.zil"	"1208"	"ROUTINE"	"BOLT-F"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"T"	"The bolt won't turn with your best effort."
"1actions.zil"	"1211"	"ROUTINE"	"BOLT-F"	"TELL"	"ROUTINE/COND/COND/TELL"	"ELSE"	"The bolt won't turn using the "
"1actions.zil"	"1211"	"ROUTINE"	"BOLT-F"	"TELL"	"ROUTINE/COND/COND/TELL"	"ELSE"	"."
"1actions.zil"	"1216"	"ROUTINE"	"BOLT-F"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"Hmm. It appears the tube contained glue, not oil. Turning the bolt\nwon't get any easier...."
"1actions.zil"	"1224"	"ROUTINE"	"INTEGRAL-PART"	"TELL"	"ROUTINE/TELL"	""	"It is an integral part of the control panel."
"1actions.zil"	"1237"	"ROUTINE"	"I-RFILL"	"TELL"	"ROUTINE/COND/COND/TELL"	"<FSET?"	"The boat lifts gently out of the mud and is now floating on\nthe reservoir."
"1actions.zil"	"1241"	"ROUTINE"	"I-RFILL"	"JIGS-UP"	"ROUTINE/COND/COND/JIGS-UP"	"T"	"You are lifted up by the rising river! You try to swim, but the\ncurrents are too strong. You come closer, closer to the awesome\nstructure of Flood Control Dam #3. The dam beckons to you.\nThe roar of the water nearly deafens you, but you remain conscious\nas you tumble over the dam toward your certain doom among the rocks\nat its base."
"1actions.zil"	"1249"	"ROUTINE"	"I-RFILL"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"A sound, like that of flowing water, starts to come from below."
"1actions.zil"	"1252"	"ROUTINE"	"I-RFILL"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"All of a sudden, an alarmingly loud roaring sound fills the room.\nFilled with fear, you scramble away."
"1actions.zil"	"1257"	"ROUTINE"	"I-RFILL"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"You notice that the water level has risen to the point that it\nis impossible to cross."
"1actions.zil"	"1273"	"ROUTINE"	"I-REMPTY"	"TELL"	"ROUTINE/COND/TELL"	"<AND"	"The water level has dropped to the point at which the boat can no\nlonger stay afloat. It sinks into the mud."
"1actions.zil"	"1277"	"ROUTINE"	"I-REMPTY"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"The roar of rushing water is quieter now."
"1actions.zil"	"1280"	"ROUTINE"	"I-REMPTY"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"The water level is now quite low here and you could easily cross over\nto the other side."
"1actions.zil"	"1285"	"GLOBAL"	"DROWNINGS"	"TABLE"	"GLOBAL/TABLE"	""	"up to your ankles."
"1actions.zil"	"1286"	"GLOBAL"	"DROWNINGS"	"TABLE"	"GLOBAL/TABLE"	""	"up to your shin."
"1actions.zil"	"1287"	"GLOBAL"	"DROWNINGS"	"TABLE"	"GLOBAL/TABLE"	""	"up to your knees."
"1actions.zil"	"1288"	"GLOBAL"	"DROWNINGS"	"TABLE"	"GLOBAL/TABLE"	""	"up to your hips."
"1actions.zil"	"1289"	"GLOBAL"	"DROWNINGS"	"TABLE"	"GLOBAL/TABLE"	""	"up to your waist."
"1actions.zil"	"1290"	"GLOBAL"	"DROWNINGS"	"TABLE"	"GLOBAL/TABLE"	""	"up to your chest."
"1actions.zil"	"1291"	"GLOBAL"	"DROWNINGS"	"TABLE"	"GLOBAL/TABLE"	""	"up to your neck."
"1actions.zil"	"1292"	"GLOBAL"	"DROWNINGS"	"TABLE"	"GLOBAL/TABLE"	""	"over your head."
"1actions.zil"	"1293"	"GLOBAL"	"DROWNINGS"	"TABLE"	"GLOBAL/TABLE"	""	"high in your lungs."
"1actions.zil"	"1300"	"ROUTINE"	"BUTTON-F"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"They're greek to you."
"1actions.zil"	"1306"	"ROUTINE"	"BUTTON-F"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"<0?"	"There is a rumbling sound and a stream of water appears to burst\nfrom the east wall of the room (apparently, a leak has occurred in a\npipe)."
"1actions.zil"	"1314"	"ROUTINE"	"BUTTON-F"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"T"	"The blue button appears to be jammed."
"1actions.zil"	"1316"	"ROUTINE"	"BUTTON-F"	"TELL"	"ROUTINE/COND/COND/TELL"	"<EQUAL?"	"The lights within the room "
"1actions.zil"	"1319"	"ROUTINE"	"BUTTON-F"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"<FSET?"	"shut off."
"1actions.zil"	"1322"	"ROUTINE"	"BUTTON-F"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"T"	"come on."
"1actions.zil"	"1326"	"ROUTINE"	"BUTTON-F"	"TELL"	"ROUTINE/COND/COND/TELL"	"<EQUAL?"	"Click."
"1actions.zil"	"1330"	"ROUTINE"	"BUTTON-F"	"TELL"	"ROUTINE/COND/COND/TELL"	"<EQUAL?"	"Click."
"1actions.zil"	"1334"	"ROUTINE"	"TOOL-CHEST-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"The chests are all empty."
"1actions.zil"	"1338"	"ROUTINE"	"TOOL-CHEST-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"The chests are so rusty and corroded that they crumble when you\ntouch them."
"1actions.zil"	"1341"	"ROUTINE"	"TOOL-CHEST-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"The chests are already open."
"1actions.zil"	"1343"	"ROUTINE"	"I-MAINT-ROOM"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"1actions.zil"	"1345"	"ROUTINE"	"I-MAINT-ROOM"	"TELL"	"ROUTINE/COND/TELL"	".HERE?"	"The water level here is now "
"1actions.zil"	"1350"	"ROUTINE"	"I-MAINT-ROOM"	"MUNG-ROOM"	"ROUTINE/COND/MUNG-ROOM"	"<NOT"	"The room is full of water and cannot be entered."
"1actions.zil"	"1354"	"ROUTINE"	"I-MAINT-ROOM"	"JIGS-UP"	"ROUTINE/COND/COND/JIGS-UP"	".HERE?"	"I'm afraid you have done drowned yourself."
"1actions.zil"	"1358"	"ROUTINE"	"I-MAINT-ROOM"	"JIGS-UP"	"ROUTINE/COND/JIGS-UP"	"<AND"	"The rising water carries the boat over the dam, down the river, and over\nthe falls. Tsk, tsk."
"1actions.zil"	"1376"	"ROUTINE"	"FIX-MAINT-LEAK"	"TELL"	"ROUTINE/TELL"	""	"By some miracle of Zorkian technology, you have managed to stop the\nleak in the dam."
"1actions.zil"	"1384"	"ROUTINE"	"PUTTY-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<OR"	"The all-purpose gunk isn't a lubricant."
"1actions.zil"	"1389"	"ROUTINE"	"TUBE-FUNCTION"	"TELL"	"ROUTINE/COND/TELL"	"<AND"	"The tube refuses to accept anything."
"1actions.zil"	"1394"	"ROUTINE"	"TUBE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"The viscous material oozes into your hand."
"1actions.zil"	"1396"	"ROUTINE"	"TUBE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"<FSET?"	"The tube is apparently empty."
"1actions.zil"	"1398"	"ROUTINE"	"TUBE-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"The tube is closed."
"1actions.zil"	"1402"	"ROUTINE"	"DAM-FUNCTION"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"Sounds reasonable, but this isn't how."
"1actions.zil"	"1406"	"ROUTINE"	"DAM-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"<EQUAL?"	"Are you the little Dutch boy, then? Sorry, this is a big dam."
"1actions.zil"	"1409"	"ROUTINE"	"DAM-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"With a "
"1actions.zil"	"1409"	"ROUTINE"	"DAM-FUNCTION"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"? Do you know how big this dam is? You could only\nstop a tiny leak with that."
"1actions.zil"	"1413"	"ROUTINE"	"WITH-TELL"	"TELL"	"ROUTINE/TELL"	""	"With a "
"1actions.zil"	"1413"	"ROUTINE"	"WITH-TELL"	"TELL"	"ROUTINE/TELL"	""	"?"
"1actions.zil"	"1419"	"ROUTINE"	"RESERVOIR-SOUTH-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"You are in a long room, to the north of which was formerly a lake.\nHowever, with the water level lowered, there is merely a wide stream\nrunning through the center of the room."
"1actions.zil"	"1424"	"ROUTINE"	"RESERVOIR-SOUTH-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",GATES-OPEN"	"You are in a long room. To the north is a large lake, too deep\nto cross. You notice, however, that the water level appears to be\ndropping at a rapid rate. Before long, it might be possible to cross\nto the other side from here."
"1actions.zil"	"1430"	"ROUTINE"	"RESERVOIR-SOUTH-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",LOW-TIDE"	"You are in a long room, to the north of which is a wide area which\nwas formerly a reservoir, but now is merely a stream. You notice,\nhowever, that the level of the stream is rising quickly and that\nbefore long it will be impossible to cross here."
"1actions.zil"	"1436"	"ROUTINE"	"RESERVOIR-SOUTH-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"You are in a long room on the south shore of a large lake, far\ntoo deep and wide for crossing."
"1actions.zil"	"1440"	"ROUTINE"	"RESERVOIR-SOUTH-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"There is a path along the stream to the east or west, a steep pathway\nclimbing southwest along the edge of a chasm, and a path leading into a\ncanyon to the southeast."
"1actions.zil"	"1450"	"ROUTINE"	"RESERVOIR-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<AND"	"You notice that the water level here is rising rapidly. The currents\nare also becoming stronger. Staying here seems quite perilous!"
"1actions.zil"	"1455"	"ROUTINE"	"RESERVOIR-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",LOW-TIDE"	"You are on what used to be a large lake, but which is now a large\nmud pile. There are ""shores"" to the north and south."
"1actions.zil"	"1459"	"ROUTINE"	"RESERVOIR-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"You are on the lake. Beaches can be seen north and south.\nUpstream a small stream enters the lake through a narrow cleft\nin the rocks. The dam can be seen downstream."
"1actions.zil"	"1468"	"ROUTINE"	"RESERVOIR-NORTH-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"<AND"	"You are in a large cavernous room, the south of which was formerly\na lake. However, with the water level lowered, there is merely\na wide stream running through there."
"1actions.zil"	"1473"	"ROUTINE"	"RESERVOIR-NORTH-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",GATES-OPEN"	"You are in a large cavernous area. To the south is a wide lake,\nwhose water level appears to be falling rapidly."
"1actions.zil"	"1477"	"ROUTINE"	"RESERVOIR-NORTH-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",LOW-TIDE"	"You are in a cavernous area, to the south of which is a very wide\nstream. The level of the stream is rising rapidly, and it appears\nthat before long it will be impossible to cross to the other side."
"1actions.zil"	"1482"	"ROUTINE"	"RESERVOIR-NORTH-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"You are in a large cavernous room, north of a large lake."
"1actions.zil"	"1485"	"ROUTINE"	"RESERVOIR-NORTH-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"There is a slimy stairway leaving the room to the north."
"1actions.zil"	"1489"	""	""	""	""	""	"SUBTITLE WATER, WATER EVERYWHERE..."
"1actions.zil"	"1491"	"ROUTINE"	"BOTTLE-FUNCTION"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"1actions.zil"	"1495"	"ROUTINE"	"BOTTLE-FUNCTION"	"TELL"	"ROUTINE/COND/TELL"	"<AND"	"The bottle hits the far wall and shatters."
"1actions.zil"	"1499"	"ROUTINE"	"BOTTLE-FUNCTION"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"A brilliant maneuver destroys the bottle."
"1actions.zil"	"1504"	"ROUTINE"	"BOTTLE-FUNCTION"	"TELL"	"ROUTINE/COND/TELL"	"<AND"	"The water spills to the floor and evaporates."
"1actions.zil"	"1511"	""	""	""	""	""	"SUBTITLE CYCLOPS"
"1actions.zil"	"1515"	"ROUTINE"	"CYCLOPS-FCN"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"1actions.zil"	"1519"	"ROUTINE"	"CYCLOPS-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	",CYCLOPS-FLAG"	"No use talking to him. He's fast asleep."
"1actions.zil"	"1526"	"ROUTINE"	"CYCLOPS-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"ELSE"	"The cyclops prefers eating to making conversation."
"1actions.zil"	"1530"	"ROUTINE"	"CYCLOPS-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"<VERB?"	"The cyclops is sleeping like a baby, albeit a very ugly one."
"1actions.zil"	"1533"	"ROUTINE"	"CYCLOPS-FCN"	"TELL"	"ROUTINE/COND/COND/TELL"	"<VERB?"	"The cyclops yawns and stares at the thing that woke him up."
"1actions.zil"	"1542"	"ROUTINE"	"CYCLOPS-FCN"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"A hungry cyclops is standing at the foot of the stairs."
"1actions.zil"	"1548"	"ROUTINE"	"CYCLOPS-FCN"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"<NOT"	"The cyclops says ""Mmm Mmm. I love hot peppers! But oh, could I use\na drink. Perhaps I could drink the blood of that thing.""  From the\ngleam in his eye, it could be surmised that you are ""that thing""."
