"id"	"english"	"translation"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.1actions.TROLL-FCN.688.01"	"A nasty-looking troll, brandishing a bloody axe, blocks\nall passages out of the room."	"A nasty-looking troll, brandishing a bloody axe, blocks\nall passages out of the room."	"source"	"原文表示"	"1actions.zil"	"688"	"TROLL-FCN"	"PUTP"
"message.1actions.TROLL-FCN.695.01"	"A nasty-looking troll, brandishing a bloody axe, blocks\nall passages out of the room."	"A nasty-looking troll, brandishing a bloody axe, blocks\nall passages out of the room."	"source"	"原文表示"	"1actions.zil"	"695"	"TROLL-FCN"	"PUTP"
"message.1actions.TROLL-FCN.699.01"	"A troll is here."	"A troll is here."	"source"	"原文表示"	"1actions.zil"	"699"	"TROLL-FCN"	"PUTP"
"message.1actions.TROLL-FCN.718.01"	"The troll scratches his head in confusion, then takes the axe."	"The troll scratches his head in confusion, then takes the axe."	"source"	"原文表示"	"1actions.zil"	"718"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.724.01"	"You would have to get the "	"You would have to get the "	"source"	"原文表示"	"1actions.zil"	"724"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.724.02"	" first, and that seems unlikely."	" first, and that seems unlikely."	"source"	"原文表示"	"1actions.zil"	"724"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.728.01"	"The troll, who is remarkably coordinated, catches the "	"The troll, who is remarkably coordinated, catches the "	"source"	"原文表示"	"1actions.zil"	"728"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.731.01"	"The troll, who is not overly proud, graciously accepts the gift"	"The troll, who is not overly proud, graciously accepts the gift"	"source"	"原文表示"	"1actions.zil"	"731"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.736.01"	" and eats it hungrily. Poor troll, he dies from an internal hemorrhage\nand his carcass disappears in a sinister black fog."	" and eats it hungrily. Poor troll, he dies from an internal hemorrhage\nand his carcass disappears in a sinister black fog."	"source"	"原文表示"	"1actions.zil"	"736"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.744.01"	" and, being for the moment sated, throws it back. Fortunately, the\ntroll has poor control, and the "	" and, being for the moment sated, throws it back. Fortunately, the\ntroll has poor control, and the "	"source"	"原文表示"	"1actions.zil"	"744"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.745.01"	" falls to the floor. He does\nnot look pleased."	" falls to the floor. He does\nnot look pleased."	"source"	"原文表示"	"1actions.zil"	"745"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.750.01"	" and not having the most discriminating tastes, gleefully eats it."	" and not having the most discriminating tastes, gleefully eats it."	"source"	"原文表示"	"1actions.zil"	"750"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.754.01"	"The troll spits in your face, grunting ""Better luck next time"" in a\nrather barbarous accent."	"The troll spits in your face, grunting ""Better luck next time"" in a\nrather barbarous accent."	"source"	"原文表示"	"1actions.zil"	"754"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.758.01"	"The troll laughs at your puny gesture."	"The troll laughs at your puny gesture."	"source"	"原文表示"	"1actions.zil"	"758"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.761.01"	"Every so often the troll says something, probably uncomplimentary, in\nhis guttural tongue."	"Every so often the troll says something, probably uncomplimentary, in\nhis guttural tongue."	"source"	"原文表示"	"1actions.zil"	"761"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.764.01"	"Unfortunately, the troll can't hear you."	"Unfortunately, the troll can't hear you."	"source"	"原文表示"	"1actions.zil"	"764"	"TROLL-FCN"	"TELL"
"message.1actions.LEAVES-APPEAR.779.01"	"In disturbing the pile of leaves, a grating is revealed."	"In disturbing the pile of leaves, a grating is revealed."	"source"	"原文表示"	"1actions.zil"	"779"	"LEAVES-APPEAR"	"TELL"
"message.1actions.LEAVES-APPEAR.781.01"	"With the leaves moved, a grating is revealed."	"With the leaves moved, a grating is revealed."	"source"	"原文表示"	"1actions.zil"	"781"	"LEAVES-APPEAR"	"TELL"
"message.1actions.LEAF-PILE.788.01"	"There are 69,105 leaves here."	"There are 69,105 leaves here."	"source"	"原文表示"	"1actions.zil"	"788"	"LEAF-PILE"	"TELL"
"message.1actions.LEAF-PILE.794.01"	"The leaves burn."	"The leaves burn."	"source"	"原文表示"	"1actions.zil"	"794"	"LEAF-PILE"	"TELL"
"message.1actions.LEAF-PILE.797.01"	"The leaves burn, and so do you."	"The leaves burn, and so do you."	"source"	"原文表示"	"1actions.zil"	"797"	"LEAF-PILE"	"JIGS-UP"
"message.1actions.LEAF-PILE.799.01"	"You rustle the leaves around, making quite a mess."	"You rustle the leaves around, making quite a mess."	"source"	"原文表示"	"1actions.zil"	"799"	"LEAF-PILE"	"TELL"
"message.1actions.LEAF-PILE.804.01"	"Done."	"Done."	"source"	"原文表示"	"1actions.zil"	"804"	"LEAF-PILE"	"TELL"
"message.1actions.LEAF-PILE.812.01"	"Underneath the pile of leaves is a grating. As you release the leaves,\nthe grating is once again concealed from view."	"Underneath the pile of leaves is a grating. As you release the leaves,\nthe grating is once again concealed from view."	"source"	"原文表示"	"1actions.zil"	"812"	"LEAF-PILE"	"TELL"
"message.1actions.CLEARING-FCN.821.01"	"You are in a clearing, with a forest surrounding you on all sides. A\npath leads south."	"You are in a clearing, with a forest surrounding you on all sides. A\npath leads south."	"source"	"原文表示"	"1actions.zil"	"821"	"CLEARING-FCN"	"TELL"
"message.1actions.CLEARING-FCN.826.01"	"There is an open grating, descending into darkness."	"There is an open grating, descending into darkness."	"source"	"原文表示"	"1actions.zil"	"826"	"CLEARING-FCN"	"TELL"
"message.1actions.CLEARING-FCN.830.01"	"There is a grating securely fastened into the ground."	"There is a grating securely fastened into the ground."	"source"	"原文表示"	"1actions.zil"	"830"	"CLEARING-FCN"	"TELL"
"message.1actions.MAZE-11-FCN.838.01"	"You are in a small room near the maze. There are twisty passages\nin the immediate vicinity."	"You are in a small room near the maze. There are twisty passages\nin the immediate vicinity."	"source"	"原文表示"	"1actions.zil"	"838"	"MAZE-11-FCN"	"TELL"
"message.1actions.MAZE-11-FCN.842.01"	"Above you is an open grating with sunlight pouring in."	"Above you is an open grating with sunlight pouring in."	"source"	"原文表示"	"1actions.zil"	"842"	"MAZE-11-FCN"	"TELL"
"message.1actions.MAZE-11-FCN.844.01"	"Above you is a grating."	"Above you is a grating."	"source"	"原文表示"	"1actions.zil"	"844"	"MAZE-11-FCN"	"TELL"
"message.1actions.MAZE-11-FCN.847.01"	"Above you is a grating locked with a skull-and-crossbones lock."	"Above you is a grating locked with a skull-and-crossbones lock."	"source"	"原文表示"	"1actions.zil"	"847"	"MAZE-11-FCN"	"TELL"
"message.1actions.GRATE-FUNCTION.857.01"	"The grate is locked."	"The grate is locked."	"source"	"原文表示"	"1actions.zil"	"857"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.859.01"	"You can't lock it from this side."	"You can't lock it from this side."	"source"	"原文表示"	"1actions.zil"	"859"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.863.01"	"The grate is unlocked."	"The grate is unlocked."	"source"	"原文表示"	"1actions.zil"	"863"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.866.01"	"You can't reach the lock from here."	"You can't reach the lock from here."	"source"	"原文表示"	"1actions.zil"	"866"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.869.01"	"Can you unlock a grating with a "	"Can you unlock a grating with a "	"source"	"原文表示"	"1actions.zil"	"869"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.869.02"	"?"	"?"	"source"	"原文表示"	"1actions.zil"	"869"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.871.01"	"You can't pick the lock."	"You can't pick the lock."	"source"	"原文表示"	"1actions.zil"	"871"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.876.01"	"The grating opens."	"The grating opens."	"source"	"原文表示"	"1actions.zil"	"876"	"GRATE-FUNCTION"	"OPEN-CLOSE"
"message.1actions.GRATE-FUNCTION.878.01"	"The grating opens to reveal trees above you."	"The grating opens to reveal trees above you."	"source"	"原文表示"	"1actions.zil"	"878"	"GRATE-FUNCTION"	"OPEN-CLOSE"
"message.1actions.GRATE-FUNCTION.879.01"	"The grating is closed."	"The grating is closed."	"source"	"原文表示"	"1actions.zil"	"879"	"GRATE-FUNCTION"	"OPEN-CLOSE"
"message.1actions.GRATE-FUNCTION.884.01"	"A pile of leaves falls onto your head and to the ground."	"A pile of leaves falls onto your head and to the ground."	"source"	"原文表示"	"1actions.zil"	"884"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.889.01"	"The grating is locked."	"The grating is locked."	"source"	"原文表示"	"1actions.zil"	"889"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.892.01"	"It won't fit through the grating."	"It won't fit through the grating."	"source"	"原文表示"	"1actions.zil"	"892"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.896.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"896"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.896.02"	" goes through the grating into the darkness below."	" goes through the grating into the darkness below."	"source"	"原文表示"	"1actions.zil"	"896"	"GRATE-FUNCTION"	"TELL"
"message.1actions.MAZE-DIODES.900.01"	"You won't be able to get back up to the tunnel you are going through\nwhen it gets to the next room."	"You won't be able to get back up to the tunnel you are going through\nwhen it gets to the next room."	"source"	"原文表示"	"1actions.zil"	"900"	"MAZE-DIODES"	"TELL"
"message.1actions.RUSTY-KNIFE-FCN.911.01"	"As you touch the rusty knife, your sword gives a single pulse of blinding\nblue light."	"As you touch the rusty knife, your sword gives a single pulse of blinding\nblue light."	"source"	"原文表示"	"1actions.zil"	"911"	"RUSTY-KNIFE-FCN"	"TELL"
"message.1actions.RUSTY-KNIFE-FCN.921.01"	"As the knife approaches its victim, your mind is submerged by an\novermastering will. Slowly, your hand turns, until the rusty blade\nis an inch from your neck. The knife seems to sing as it savagely\nslits your throat."	"As the knife approaches its victim, your mind is submerged by an\novermastering will. Slowly, your hand turns, until the rusty blade\nis an inch from your neck. The knife seems to sing as it savagely\nslits your throat."	"source"	"原文表示"	"1actions.zil"	"921"	"RUSTY-KNIFE-FCN"	"JIGS-UP"
"message.1actions.SKELETON.934.01"	"A ghost appears in the room and is appalled at your desecration of\nthe remains of a fellow adventurer. He casts a curse on your valuables\nand banishes them to the Land of the Living Dead. The ghost leaves,\nmuttering obscenities."	"A ghost appears in the room and is appalled at your desecration of\nthe remains of a fellow adventurer. He casts a curse on your valuables\nand banishes them to the Land of the Living Dead. The ghost leaves,\nmuttering obscenities."	"source"	"原文表示"	"1actions.zil"	"934"	"SKELETON"	"TELL"
"message.1actions.TORCH-OBJECT.946.01"	"The torch is burning."	"The torch is burning."	"source"	"原文表示"	"1actions.zil"	"946"	"TORCH-OBJECT"	"TELL"
"message.1actions.TORCH-OBJECT.949.01"	"The water evaporates before it gets close."	"The water evaporates before it gets close."	"source"	"原文表示"	"1actions.zil"	"949"	"TORCH-OBJECT"	"TELL"
"message.1actions.TORCH-OBJECT.952.01"	"You nearly burn your hand trying to extinguish the flame."	"You nearly burn your hand trying to extinguish the flame."	"source"	"原文表示"	"1actions.zil"	"952"	"TORCH-OBJECT"	"TELL"
"message.1actions.MIRROR-ROOM.961.01"	"You are in a large square room with tall ceilings. On the south wall\nis an enormous mirror which fills the entire wall. There are exits\non the other three sides of the room."	"You are in a large square room with tall ceilings. On the south wall\nis an enormous mirror which fills the entire wall. There are exits\non the other three sides of the room."	"source"	"原文表示"	"1actions.zil"	"961"	"MIRROR-ROOM"	"TELL"
"message.1actions.MIRROR-ROOM.966.01"	"Unfortunately, the mirror has been destroyed by your recklessness."	"Unfortunately, the mirror has been destroyed by your recklessness."	"source"	"原文表示"	"1actions.zil"	"966"	"MIRROR-ROOM"	"TELL"
"message.1actions.MIRROR-MIRROR.975.01"	"You feel a faint tingling transmitted through the "	"You feel a faint tingling transmitted through the "	"source"	"原文表示"	"1actions.zil"	"975"	"MIRROR-MIRROR"	"TELL"
"message.1actions.MIRROR-MIRROR.975.02"	"."	"."	"source"	"原文表示"	"1actions.zil"	"975"	"MIRROR-MIRROR"	"TELL"
"message.1actions.MIRROR-MIRROR.993.01"	"There is a rumble from deep within the earth and the room shakes."	"There is a rumble from deep within the earth and the room shakes."	"source"	"原文表示"	"1actions.zil"	"993"	"MIRROR-MIRROR"	"TELL"
"message.1actions.MIRROR-MIRROR.996.01"	"The mirror is broken into many pieces."	"The mirror is broken into many pieces."	"source"	"原文表示"	"1actions.zil"	"996"	"MIRROR-MIRROR"	"TELL"
"message.1actions.MIRROR-MIRROR.998.01"	"There is an ugly person staring back at you."	"There is an ugly person staring back at you."	"source"	"原文表示"	"1actions.zil"	"998"	"MIRROR-MIRROR"	"TELL"
"message.1actions.MIRROR-MIRROR.1002.01"	"The mirror is many times your size. Give up."	"The mirror is many times your size. Give up."	"source"	"原文表示"	"1actions.zil"	"1002"	"MIRROR-MIRROR"	"TELL"
"message.1actions.MIRROR-MIRROR.1006.01"	"Haven't you done enough damage already?"	"Haven't you done enough damage already?"	"source"	"原文表示"	"1actions.zil"	"1006"	"MIRROR-MIRROR"	"TELL"
"message.1actions.MIRROR-MIRROR.1011.01"	"You have broken the mirror. I hope you have a seven years' supply of\ngood luck handy."	"You have broken the mirror. I hope you have a seven years' supply of\ngood luck handy."	"source"	"原文表示"	"1actions.zil"	"1011"	"MIRROR-MIRROR"	"TELL"
"message.1actions.TORCH-ROOM-FCN.1021.01"	"This is a large room with a prominent doorway leading to a down\nstaircase. Above you is a large dome. Up around the edge of the\ndome (20 feet up) is a wooden railing. In the center of the room\nsits a white marble pedestal."	"This is a large room with a prominent doorway leading to a down\nstaircase. Above you is a large dome. Up around the edge of the\ndome (20 feet up) is a wooden railing. In the center of the room\nsits a white marble pedestal."	"source"	"原文表示"	"1actions.zil"	"1021"	"TORCH-ROOM-FCN"	"TELL"
"message.1actions.TORCH-ROOM-FCN.1027.01"	"A piece of rope descends from the railing above, ending some\nfive feet above your head."	"A piece of rope descends from the railing above, ending some\nfive feet above your head."	"source"	"原文表示"	"1actions.zil"	"1027"	"TORCH-ROOM-FCN"	"TELL"
"message.1actions.DOME-ROOM-FCN.1033.01"	"You are at the periphery of a large dome, which forms the ceiling\nof another room below. Protecting you from a precipitous drop is a\nwooden railing which circles the dome."	"You are at the periphery of a large dome, which forms the ceiling\nof another room below. Protecting you from a precipitous drop is a\nwooden railing which circles the dome."	"source"	"原文表示"	"1actions.zil"	"1033"	"DOME-ROOM-FCN"	"TELL"
"message.1actions.DOME-ROOM-FCN.1038.01"	"Hanging down from the railing is a rope which ends about ten feet\nfrom the floor below."	"Hanging down from the railing is a rope which ends about ten feet\nfrom the floor below."	"source"	"原文表示"	"1actions.zil"	"1038"	"DOME-ROOM-FCN"	"TELL"
"message.1actions.DOME-ROOM-FCN.1043.01"	"As you enter the dome you feel a strong pull as if from a wind\ndrawing you over the railing and down."	"As you enter the dome you feel a strong pull as if from a wind\ndrawing you over the railing and down."	"source"	"原文表示"	"1actions.zil"	"1043"	"DOME-ROOM-FCN"	"TELL"
"message.1actions.DOME-ROOM-FCN.1050.01"	"I'm afraid that the leap you attempted has done you in."	"I'm afraid that the leap you attempted has done you in."	"source"	"原文表示"	"1actions.zil"	"1050"	"DOME-ROOM-FCN"	"JIGS-UP"
"message.1actions.LLD-ROOM.1061.01"	"You are outside a large gateway, on which is inscribed||\n  Abandon every hope\nall ye who enter here!||\nThe gate is open; through it you can see a desolation, with a pile of\nmangled bodies in one corner. Thousands of voices, lamenting some\nhideous fate, can be heard."	"You are outside a large gateway, on which is inscribed||\n  Abandon every hope\nall ye who enter here!||\nThe gate is open; through it you can see a desolation, with a pile of\nmangled bodies in one corner. Thousands of voices, lamenting some\nhideous fate, can be heard."	"source"	"原文表示"	"1actions.zil"	"1061"	"LLD-ROOM"	"TELL"
"message.1actions.LLD-ROOM.1069.01"	"The way through the gate is barred by evil spirits, who jeer at your\nattempts to pass."	"The way through the gate is barred by evil spirits, who jeer at your\nattempts to pass."	"source"	"原文表示"	"1actions.zil"	"1069"	"LLD-ROOM"	"TELL"
