"id"	"english"	"japanese"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.1actions.RUG-FCN.613.01"	"As you sit, you notice an irregularity underneath it. Rather than be\nuncomfortable, you stand up again."	"座ると、その下に不自然な出っ張りがあることに気づいた。居心地が悪いので、すぐに立ち上がった。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"613"	"RUG-FCN"	"TELL"
"message.1actions.RUG-FCN.616.01"	"I suppose you think it's a magic carpet?"	"魔法の絨毯だとでも思ったのか？"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"616"	"RUG-FCN"	"TELL"
"message.1actions.WEAPON-FUNCTION.634.01"	"The "	""	"format"	"日本語語順のため空文字"	"1actions.zil"	"634"	"WEAPON-FUNCTION"	"TELL"
"message.1actions.WEAPON-FUNCTION.634.02"	" swings it out of your reach."	"は武器を振り、あなたの手が届かないようにした。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"634"	"WEAPON-FUNCTION"	"TELL"
"message.1actions.WEAPON-FUNCTION.637.01"	"The "	""	"format"	"日本語語順のため空文字"	"1actions.zil"	"637"	"WEAPON-FUNCTION"	"TELL"
"message.1actions.WEAPON-FUNCTION.637.02"	" seems white-hot. You can't hold on to it."	"は白熱しているようだ。とても握っていられない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"637"	"WEAPON-FUNCTION"	"TELL"
"message.1actions.TROLL-FCN.643.01"	"The troll isn't much of a conversationalist."	"トロールは話し相手には向いていない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"643"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.651.01"	"A nasty-looking troll, brandishing a bloody axe, blocks all passages out\nof the room."	"血まみれの斧を振りかざす凶悪そうなトロールが、部屋から出るすべての通路を塞いでいる。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"651"	"TROLL-FCN"	"PUTP"
"message.1actions.TROLL-FCN.655.01"	"The troll, angered and humiliated, recovers his weapon. He appears to have\nan axe to grind with you."	"怒りと屈辱に燃えたトロールは武器を取り戻した。どうやら、あなたに斧ならぬ恨みを研いでいるらしい。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"655"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.660.01"	"A pathetically babbling troll is here."	"トロールが情けない声でぶつぶつ言っている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"660"	"TROLL-FCN"	"PUTP"
"message.1actions.TROLL-FCN.662.01"	"The troll, disarmed, cowers in terror, pleading for his life in\nthe guttural tongue of the trolls."	"武器を失ったトロールは恐怖に縮こまり、トロール語の喉声で命乞いをしている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"662"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.678.01"	"An unconscious troll is sprawled on the floor. All passages\nout of the room are open."	"意識を失ったトロールが床に大の字で倒れている。部屋から出る通路はすべて開いている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"678"	"TROLL-FCN"	"PUTP"
"message.1actions.TROLL-FCN.685.01"	"The troll stirs, quickly resuming a fighting stance."	"トロールは身じろぎし、すぐに戦闘態勢へ戻った。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"685"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.688.01"	"A nasty-looking troll, brandishing a bloody axe, blocks\nall passages out of the room."	"血まみれの斧を振りかざす凶悪そうなトロールが、部屋から出るすべての通路を塞いでいる。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"688"	"TROLL-FCN"	"PUTP"
"message.1actions.TROLL-FCN.695.01"	"A nasty-looking troll, brandishing a bloody axe, blocks\nall passages out of the room."	"血まみれの斧を振りかざす凶悪そうなトロールが、部屋から出るすべての通路を塞いでいる。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"695"	"TROLL-FCN"	"PUTP"
"message.1actions.TROLL-FCN.699.01"	"A troll is here."	"ここにはトロールがいる。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"699"	"TROLL-FCN"	"PUTP"
"message.1actions.TROLL-FCN.718.01"	"The troll scratches his head in confusion, then takes the axe."	"トロールは困惑して頭をかいた後、斧を受け取った。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"718"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.724.01"	"You would have to get the "	"まず"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"724"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.724.02"	" first, and that seems unlikely."	"を手に入れなければならないが、それは無理そうだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"724"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.728.01"	"The troll, who is remarkably coordinated, catches the "	"驚くほど身のこなしのよいトロールは"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"728"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.731.01"	"The troll, who is not overly proud, graciously accepts the gift"	"妙な誇りにはこだわらないトロールは、贈り物"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"731"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.736.01"	" and eats it hungrily. Poor troll, he dies from an internal hemorrhage\nand his carcass disappears in a sinister black fog."	"を受け取り、腹を空かせたまま食べてしまった。哀れなトロールは内出血で死に、その死骸は不吉な黒い霧の中へ消えた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"736"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.744.01"	" and, being for the moment sated, throws it back. Fortunately, the\ntroll has poor control, and the "	"を受け取り、ひとまず満足したのか投げ返した。幸いトロールの狙いは悪く、"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"744"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.745.01"	" falls to the floor. He does\nnot look pleased."	"は床へ落ちた。トロールは不満そうだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"745"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.750.01"	" and not having the most discriminating tastes, gleefully eats it."	"を受け取った。味にはうるさくないらしく、大喜びで食べてしまった。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"750"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.754.01"	"The troll spits in your face, grunting ""Better luck next time"" in a\nrather barbarous accent."	"トロールはあなたの顔に唾を吐き、ひどく野蛮な訛りで「次はうまくやれ」と唸った。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"754"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.758.01"	"The troll laughs at your puny gesture."	"トロールは、あなたの弱々しい仕草を笑った。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"758"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.761.01"	"Every so often the troll says something, probably uncomplimentary, in\nhis guttural tongue."	"時折トロールが喉声の言葉で何かを言う。おそらく褒め言葉ではない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"761"	"TROLL-FCN"	"TELL"
"message.1actions.TROLL-FCN.764.01"	"Unfortunately, the troll can't hear you."	"残念ながら、トロールには聞こえない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"764"	"TROLL-FCN"	"TELL"
"message.1actions.LEAVES-APPEAR.779.01"	"In disturbing the pile of leaves, a grating is revealed."	"落ち葉の山をかき回すと、鉄格子が現れた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"779"	"LEAVES-APPEAR"	"TELL"
"message.1actions.LEAVES-APPEAR.781.01"	"With the leaves moved, a grating is revealed."	"落ち葉を動かすと、鉄格子が現れた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"781"	"LEAVES-APPEAR"	"TELL"
"message.1actions.LEAF-PILE.788.01"	"There are 69,105 leaves here."	"ここには葉が69,105枚ある。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"788"	"LEAF-PILE"	"TELL"
"message.1actions.LEAF-PILE.794.01"	"The leaves burn."	"落ち葉が燃えた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"794"	"LEAF-PILE"	"TELL"
"message.1actions.LEAF-PILE.797.01"	"The leaves burn, and so do you."	"落ち葉が燃えた。あなたも燃えた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"797"	"LEAF-PILE"	"JIGS-UP"
"message.1actions.LEAF-PILE.799.01"	"You rustle the leaves around, making quite a mess."	"落ち葉をガサガサとかき回し、ひどく散らかした。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"799"	"LEAF-PILE"	"TELL"
"message.1actions.LEAF-PILE.804.01"	"Done."	"できた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"804"	"LEAF-PILE"	"TELL"
"message.1actions.LEAF-PILE.812.01"	"Underneath the pile of leaves is a grating. As you release the leaves,\nthe grating is once again concealed from view."	"落ち葉の山の下には鉄格子がある。落ち葉から手を放すと、鉄格子は再び見えなくなった。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"812"	"LEAF-PILE"	"TELL"
"message.1actions.CLEARING-FCN.821.01"	"You are in a clearing, with a forest surrounding you on all sides. A\npath leads south."	"四方を森に囲まれた空き地にいる。道が南へ続いている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"821"	"CLEARING-FCN"	"TELL"
"message.1actions.CLEARING-FCN.826.01"	"There is an open grating, descending into darkness."	"開いた鉄格子があり、その下は暗闇へ続いている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"826"	"CLEARING-FCN"	"TELL"
"message.1actions.CLEARING-FCN.830.01"	"There is a grating securely fastened into the ground."	"地面へしっかり固定された鉄格子がある。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"830"	"CLEARING-FCN"	"TELL"
"message.1actions.MAZE-11-FCN.838.01"	"You are in a small room near the maze. There are twisty passages\nin the immediate vicinity."	"迷路に近い小部屋にいる。すぐ近くには曲がりくねった通路がいくつもある。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"838"	"MAZE-11-FCN"	"TELL"
"message.1actions.MAZE-11-FCN.842.01"	"Above you is an open grating with sunlight pouring in."	"頭上には開いた鉄格子があり、日光が差し込んでいる。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"842"	"MAZE-11-FCN"	"TELL"
"message.1actions.MAZE-11-FCN.844.01"	"Above you is a grating."	"頭上に鉄格子がある。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"844"	"MAZE-11-FCN"	"TELL"
"message.1actions.MAZE-11-FCN.847.01"	"Above you is a grating locked with a skull-and-crossbones lock."	"頭上には、髑髏と交差した骨をかたどった錠で施錠された鉄格子がある。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"847"	"MAZE-11-FCN"	"TELL"
"message.1actions.GRATE-FUNCTION.857.01"	"The grate is locked."	"鉄格子には鍵がかかっている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"857"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.859.01"	"You can't lock it from this side."	"こちら側からは鍵をかけられない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"859"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.863.01"	"The grate is unlocked."	"鉄格子の鍵を開けた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"863"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.866.01"	"You can't reach the lock from here."	"ここからでは錠に手が届かない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"866"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.869.01"	"Can you unlock a grating with a "	""	"format"	"日本語語順のため空文字"	"1actions.zil"	"869"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.869.02"	"?"	"で鉄格子の鍵を開けられるとでも？"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"869"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.871.01"	"You can't pick the lock."	"その錠をこじ開けることはできない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"871"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.876.01"	"The grating opens."	"鉄格子が開いた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"876"	"GRATE-FUNCTION"	"OPEN-CLOSE"
"message.1actions.GRATE-FUNCTION.878.01"	"The grating opens to reveal trees above you."	"鉄格子が開き、頭上に木々が見えた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"878"	"GRATE-FUNCTION"	"OPEN-CLOSE"
"message.1actions.GRATE-FUNCTION.879.01"	"The grating is closed."	"鉄格子を閉じた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"879"	"GRATE-FUNCTION"	"OPEN-CLOSE"
"message.1actions.GRATE-FUNCTION.884.01"	"A pile of leaves falls onto your head and to the ground."	"落ち葉の山が頭上から降りかかり、地面へ散らばった。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"884"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.889.01"	"The grating is locked."	"鉄格子に鍵をかけた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"889"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.892.01"	"It won't fit through the grating."	"大きすぎて格子を通らない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"892"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.896.01"	"The "	""	"format"	"日本語語順のため空文字"	"1actions.zil"	"896"	"GRATE-FUNCTION"	"TELL"
"message.1actions.GRATE-FUNCTION.896.02"	" goes through the grating into the darkness below."	"は鉄格子を抜け、下の暗闇へ落ちていった。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"896"	"GRATE-FUNCTION"	"TELL"
"message.1actions.MAZE-DIODES.900.01"	"You won't be able to get back up to the tunnel you are going through\nwhen it gets to the next room."	"次の部屋へ着くと、いま通っているトンネルへ戻れなくなる。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"900"	"MAZE-DIODES"	"TELL"
"message.1actions.RUSTY-KNIFE-FCN.911.01"	"As you touch the rusty knife, your sword gives a single pulse of blinding\nblue light."	"錆びたナイフに触れると、剣が一度だけ、目もくらむ青い光を放った。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"911"	"RUSTY-KNIFE-FCN"	"TELL"
"message.1actions.RUSTY-KNIFE-FCN.921.01"	"As the knife approaches its victim, your mind is submerged by an\novermastering will. Slowly, your hand turns, until the rusty blade\nis an inch from your neck. The knife seems to sing as it savagely\nslits your throat."	"ナイフが獲物へ近づくと、圧倒的な意志が心を支配した。手はゆっくり向きを変え、錆びた刃が首まで一インチに迫る。ナイフは歌うような音を立て、容赦なく喉を切り裂いた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"921"	"RUSTY-KNIFE-FCN"	"JIGS-UP"
"message.1actions.SKELETON.934.01"	"A ghost appears in the room and is appalled at your desecration of\nthe remains of a fellow adventurer. He casts a curse on your valuables\nand banishes them to the Land of the Living Dead. The ghost leaves,\nmuttering obscenities."	"幽霊が部屋へ現れ、仲間の冒険者の遺骨を汚したことに激怒した。幽霊は貴重品へ呪いをかけ、それらを生ける死者の国へ追放する。そして罵りながら去っていった。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"934"	"SKELETON"	"TELL"
"message.1actions.TORCH-OBJECT.946.01"	"The torch is burning."	"松明は燃えている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"946"	"TORCH-OBJECT"	"TELL"
"message.1actions.TORCH-OBJECT.949.01"	"The water evaporates before it gets close."	"水は炎へ近づく前に蒸発した。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"949"	"TORCH-OBJECT"	"TELL"
"message.1actions.TORCH-OBJECT.952.01"	"You nearly burn your hand trying to extinguish the flame."	"炎を消そうとして、危うく手を火傷するところだった。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"952"	"TORCH-OBJECT"	"TELL"
